name,url,category,description,featured,hidden
Orno Pizzeria,http://www.ornopizzeria.com,Personal/Portfolio,"Orno Pizzeria is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Oros Apparel,https://www.orosapparel.com,Technology/Software,"Oros Apparel is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Oscar Pecher 2,https://www.oscarpecher.com,Mobility/Transportation,"Oscar Pecher is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Oskar Mieta,https://oskarmieta.com,Personal/Portfolio,"Oskar Mieta is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Oslo Design Fair,https://oslodesignfair.com,Technology/Software,"Oslo Design Fair is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Ossa Wines Tasmania,https://ossa.com,Food & Beverage,"Ossa Wines Tasmania is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Osso VR,https://www.ossovr.com,Personal/Portfolio,"Osso VR is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Ostend Beach Dance Festival,https://www.ostendbeach.be,Media/Entertainment,"Ostend Beach Dance Festival is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Other Matter,https://other-matter.com,Personal/Portfolio,"Other Matter is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Otter Surfboards,https://ottersurfboards.com,Personal/Portfolio,"Otter Surfboards is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Otto Project,https://www.ottoproject.io,Business/Productivity,"Otto Project is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Oui Non Éditions,https://oui-non-editions.com,Design/Creative,"Oui Non Éditions is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Our Menu,https://ourmenu.com,Personal/Portfolio,"Our Menu is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Our Place,https://fromourplace.com,Personal/Portfolio,"Our Place is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Our Planet,https://ourplanet.com,Personal/Portfolio,"Our Planet is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Our Time,https://ourtime.com,Personal/Portfolio,"Our Time is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Oura Ring,https://ouraring.com,Personal/Portfolio,"Oura Ring is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Outbank App,http://outbankapp.com/de,Technology/Software,"Outbank App is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Outchat 2,https://www.outchat.ai,Technology/Software,"Outchat is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Outdoor Voices,https://outdoorvoices.com,Communication/Messaging,"Outdoor Voices is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Outreach,https://outreach.com,Marketing/Advertising,"Outreach is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Outrider,https://outrider.com,Mobility/Transportation,"Outrider is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Outside Envy,https://outsideenvy.com,Personal/Portfolio,"Outside Envy is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Oval,https://oval.earth,Arts/Crafts,"Oval is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Over Covid,https://overcovid.pointapp.org,Technology/Software,"Over Covid is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Overgrowth,https://overgrowth.com,Marketing/Advertising,"Overgrowth is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Overthought Studio 2,https://overthought-studio.com,Agency / Studio,"Overthought Studio is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,true
Oxide Computer,https://oxidecomputer.com,Personal/Portfolio,"Oxide Computer is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Oyyo Nº1,https://oyyono1.com,Personal/Portfolio,"Oyyo Nº1 is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Ozbikes,https://ozbikes.com,Mobility/Transportation,"Ozbikes is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Ozero,https://www.ozero.design,Design/Creative,"Ozero is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Ozge Keles,https://ozgekeles.com,Personal/Portfolio,"Ozge Keles is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
P Magazine,https://pmagazine.com,Media/Entertainment,"P Magazine is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
P.A.P. Sweden,https://papsweden.com,Personal/Portfolio,"P.A.P. Sweden is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
PART Architects,http://part.archi,Architecture/Real Estate,"PART Architects is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
PAYÁ • Film Haus 2,https://paya.ar,Media/Entertainment,"PAYÁ • Film Haus is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
PIN–UP Magazine,http://pinupmagazine.org,Media/Entertainment,"PIN–UP Magazine is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
PLN Group,https://plngroup.com,Personal/Portfolio,"PLN Group is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
POP Montreal,https://popmontreal.com,Personal/Portfolio,"POP Montreal is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
PPG Paints: Makers,https://ppgpaintsmakers.com,Technology/Software,"PPG Paints: Makers is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
PRINT Magazine,https://www.printmag.com,Media/Entertainment,"PRINT Magazine is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
PXR Legal,https://pxr-legal.com,Legal,"PXR Legal is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pablo Coronel,https://pablocoronel.com,Personal/Portfolio,"Pablo Coronel is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pace | Outsource to AI 2,https://pace-outsource-to-ai.com,AI Tool,AI-powered ai tool/saas solution,false,true
Pace | Outsource to AI 3,https://withpace.com,Technology/Software,"Pace | Outsource to AI is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Paco Coursey,https://pacocoursey.com,Education/Training,"Paco Coursey is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Paintbox,https://paint-box.com,Technology/Software,"Paintbox is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pair-Up,https://www.pair-up.org,Technology/Software,"Pair-Up is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Palais Coburg,https://palaiscoburg.com,Technology/Software,"Palais Coburg is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Palantir IR,https://palantirinvestorrelations.com,Personal/Portfolio,"Palantir IR is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Palazzo Monti,https://palazzomonti.com,Personal/Portfolio,"Palazzo Monti is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Palm Angels,https://palmangels.com,Personal/Portfolio,"Palm Angels is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pangram Pangram Foundry,https://pangrampangram.com,Typography,"Pangram Pangram Foundry is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Paper,https://paper.design,Design/Creative,"Paper is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Paper House Project,https://paperhouseproject.co.uk,Business/Productivity,"Paper House Project is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Paper Tiger,https://www.papertiger.com,Personal/Portfolio,"Paper Tiger is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Par Femme,https://parfemme.net,Personal/Portfolio,"Par Femme is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Paradigmai,https://www.paradigmai.com,Technology/Software,"Paradigmai is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Parallax Design,https://parallaxdesign.com,Design/Creative,"Parallax Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Parasol,http://www.parasol-projects.com,Business/Productivity,"Parasol is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Paris Life Magazine,https://parislifemagazine.com,Media/Entertainment,"Paris Life Magazine is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Parker,https://www.designbyparker.com,Design/Creative,"Parker is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Parker Audrey,https://parkeraudrey.com,Personal/Portfolio,"Parker Audrey is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Parker Studio,http://www.parker.studio,Design/Creative,"Parker Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Parsons Branding,https://parsonsbranding.com,Design/Creative,"Parsons Branding is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Parsons School of Design,https://www.newschool.edu/parsons,Design/Creative,"Parsons School of Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Part02,https://www.part02.com,Arts/Crafts,"Part02 is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Partytrick,https://www.partytrick.com,Arts/Crafts,"Partytrick is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pas Normal Studios,https://pasnormalstudios.com,Design/Creative,"Pas Normal Studios is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Pascal Pixel,https://pascalpixel.com,Personal/Portfolio,"Pascal Pixel is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Passione Vino,https://passionevino.com,Personal/Portfolio,"Passione Vino is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pasta Mansi,https://pastamansi.com,Personal/Portfolio,"Pasta Mansi is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pasticceria Adami,https://pasticceriaverona.it,Personal/Portfolio,"Pasticceria Adami is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pat Capulong,https://patcapulong.com,Personal/Portfolio,"Pat Capulong is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Patrick Desbrosses,https://patrickdesbrosses.com,Personal/Portfolio,"Patrick Desbrosses is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Patrick Heng,https://patrickheng.com,Personal/Portfolio,"Patrick Heng is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Patrick Mason Studio,https://patrickmason.com,Design/Creative,"Patrick Mason Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Patrik Hansson,https://patrikhansson.com,Personal/Portfolio,"Patrik Hansson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pattern Brands,https://www.patternbrands.com,Design/Creative,"Pattern Brands is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Patty Wong,https://www.patty-wong.com,Personal/Portfolio,"Patty Wong is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Paul Calver,https://paulcalver.com,Personal/Portfolio,"Paul Calver is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Paul DeCotiis,https://www.pauldecotiis.com,Personal/Portfolio,"Paul DeCotiis is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Paul Hobbs Winery,https://paulhobbswinery.com,Food & Beverage,"Paul Hobbs Winery is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Paul Jung,http://pauljung.co.uk,Personal/Portfolio,"Paul Jung is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Paul Lapkin,https://paullapkin.com,Personal/Portfolio,"Paul Lapkin is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Paul Latham Design,https://paullathamdesign.com,Design/Creative,"Paul Latham Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Paul Macgregor 2,https://works.pm,Design/Creative,"Paul Macgregor is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Paul Stamatiou,https://paulstamatiou.com,Personal/Portfolio,"Paul Stamatiou is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pavel Kedich,https://pavelkedich.com,Personal/Portfolio,"Pavel Kedich is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pawel Nolbert,https://pawelnolbert.com,Personal/Portfolio,"Pawel Nolbert is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Payman 2,https://payman.io,SaaS / HR,"Payroll and payments platform simplifying global payouts, compliance, and reporting.",false,true
Peak Energy,https://www.peakenergy.com,Personal/Portfolio,"Peak Energy is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Peckham Print Studio,https://peckhamprintstudio.com,Design/Creative,"Peckham Print Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Pedro Matos Chaves · Design 2,https://pedro-matos-chaves-design.com,Agency / Studio,"Pedro Matos Chaves · Design is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,true
Peec AI 2,https://peec-ai.com,AI Tool,AI-powered ai tool/saas solution,false,true
Pelican Fly,https://pelicanfly.com,Personal/Portfolio,"Pelican Fly is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pelizzari Studio,https://pelizzari.com,Design/Creative,"Pelizzari Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Pendar Yousefi,https://pendaryousefi.com,Personal/Portfolio,"Pendar Yousefi is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pendect HQ,https://pendecthq.com,Personal/Portfolio,"Pendect HQ is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pepperclip Studio 2,https://pepperclip-studio.com,Agency / Studio,"Pepperclip Studio is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,true
Perfect Mag,https://perfectmag.co,Personal/Portfolio,"Perfect Mag is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Perky Bros,https://perkybros.com,Personal/Portfolio,"Perky Bros is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Perky Brothers,https://perkybros.com,Personal/Portfolio,"Perky Brothers is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Perry Wang,https://perrywang.com,Personal/Portfolio,"Perry Wang is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Personal 2023 Portfolio 2,https://personal-2023-portfolio.com,Portfolio,"Personal 2023 Portfolio is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,true
Personal Effects,https://www.personaleffects.london,Personal/Portfolio,"Personal Effects is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Personal Portfolio 2,https://personal-portfolio.com,Portfolio,"Personal Portfolio is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,true
Petal,https://www.petalcard.com,Mobility/Transportation,"Petal is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pete Nicholson,https://petenicholson.com,Personal/Portfolio,"Pete Nicholson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Peter & Paul,https://peterpaul.com,Business/Productivity,"Peter & Paul is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Peter Demulsant,https://www.picodix.me,Personal/Portfolio,"Peter Demulsant is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Peter Lindbergh,https://peterlindbergh.com,Personal/Portfolio,"Peter Lindbergh is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Peter Riedel,https://peterriedel.com,Personal/Portfolio,"Peter Riedel is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Peter Tait,https://petertait.com,Technology/Software,"Peter Tait is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Peter Umeh,https://peterumeh.com,Personal/Portfolio,"Peter Umeh is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Peter Urban,https://peterurban.com,Personal/Portfolio,"Peter Urban is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Petersen & Partners,http://ppim.dk,Arts/Crafts,"Petersen & Partners is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Petersham Nurseries,https://petershamnurseries.com,Personal/Portfolio,"Petersham Nurseries is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Petr Novak,https://petrnovak.com,Personal/Portfolio,"Petr Novak is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Petros Dimitriadis,https://petrosdimitriadis.com,Personal/Portfolio,"Petros Dimitriadis is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Phamily,https://phamilypharma.com,Healthcare/Wellness,"Phamily is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",false,false
Phases Magazine,https://phasesmagazine.com,Media/Entertainment,"Phases Magazine is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Phil Price Kinetic Sculpture,https://philpricesculpture.com,Arts/Crafts,"Phil Price Kinetic Sculpture is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Phil's Finest,https://philsfinest.com,Personal/Portfolio,"Phil's Finest is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Philip Cronerud,https://philipcronerud.com,Personal/Portfolio,"Philip Cronerud is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Philip White,https://philipwhite.com,Personal/Portfolio,"Philip White is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Philippe Corthout,https://philippecorthout.com,Personal/Portfolio,"Philippe Corthout is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Phillip Nessen,https://phillipnessen.com,Personal/Portfolio,"Phillip Nessen is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Phosphor Icons,https://phosphoricons.com,Personal/Portfolio,"Phosphor Icons is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
PhotoAccess,https://photoaccess.org.au,Photography,"PhotoAccess is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Photomap: Chris Wang,https://photomapchriswang.com,Photography,"Photomap: Chris Wang is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Phunk Creative 2,https://phunk-creative.com,Agency / Studio,Creative agency and design studio,false,true
Piaule Catskill,https://www.piaule.com,Personal/Portfolio,"Piaule Catskill is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Picky Joe,https://pickyjoe.com,Personal/Portfolio,"Picky Joe is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Picturestart,https://www.picturestart.com,Photography,"Picturestart is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pie 2,https://www.pie.tax,SaaS / Productivity,"Simple tax workflow software for creators, freelancers, and small teams.",false,true
Pier-Luc Cossette,https://plcossette.com,Personal/Portfolio,"Pier-Luc Cossette is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Piero Martinello,http://www.pieromartinello.com,Arts/Crafts,"Piero Martinello is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pierre Georges,https://pierregeorges.com,Personal/Portfolio,"Pierre Georges is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pierre Yovanovitch,https://pierreyovanovitch.com,Personal/Portfolio,"Pierre Yovanovitch is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pierre.graphics,https://pierregraphics.com,Design/Creative,"Pierre.graphics is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Pierrick Calvez,https://pierrickcalvez.com,Personal/Portfolio,"Pierrick Calvez is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Piet Oudolf,https://pietoudolf.com,Personal/Portfolio,"Piet Oudolf is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Piet Terheyden,https://pietterheyden.com,Personal/Portfolio,"Piet Terheyden is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pike River,https://pikeriver.com,Personal/Portfolio,"Pike River is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pillars Brewery,https://www.pillarsbrewery.com,Food & Beverage,"Pillars Brewery is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pilot,https://wearepilot.co.nz,E-commerce/Retail,"Pilot is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Pilote Paris,https://piloteparis.com,Personal/Portfolio,"Pilote Paris is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pin 2,https://www.pin.com,SaaS / HR,"AI recruiting assistant for sourcing, outreach, screening, and scheduling.",false,true
Pin 3,https://www.pin.com,SaaS / HR,"AI recruiting assistant for sourcing, outreach, screening, and scheduling.",false,false
Pinault Collection,https://www.pinaultcollection.com,Personal/Portfolio,"Pinault Collection is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pinch,https://pinch-creative.com,Design/Creative,"Pinch is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Pinch Design,https://pinchdesign.com,Design/Creative,"Pinch Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Pinnacle | A new era for mental performance,https://pinnacle.co,Healthcare/Wellness,"Pinnacle | A new era for mental performance is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",false,false
Pioneer Works,https://pioneerworks.com,Design/Creative,"Pioneer Works is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Piotr Samborski,https://piotrsamborski.com,Robotics/Hardware,"Piotr Samborski is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pirate Wires 2,https://www.piratewires.com,Personal/Portfolio,"Pirate Wires is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pitchfork Music Festival,https://pitchforkmusicalfestival.com,Media/Entertainment,"Pitchfork Music Festival is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
