"name","url","category","description","featured"
"Swehl","https://swehl.com","E-commerce / Health","Modern postpartum essentials and education for new parents.",""
"Pacer","https://www.pacer.studio","Design Studio","Brand and product studio delivering strategy, identity, and performant sites.",""
"OFFF 2025","https://www.offf.barcelona","Conference / Festival","International creativity festival with talks, workshops, and immersive showcases.",""
"Eduard Bodak","https://www.eduardbodak.com","Portfolio","Designer portfolio featuring bold type, motion, and interactive case studies.",""
"Rabbits Black","https://rabbitsblack.com","Media / Music","Online magazine covering rock, festivals, and live music culture.",""
"Reown","https://reown.com","DevTool / Web3","Tools and APIs for wallet connections, web3 auth, and secure on-chain UX.",""
"Typography In Web Design","https://tiwd.courses","Education / Course","Practical course on typography systems, readability, and modern web type craft.",""
"Bounti","https://bounti.com","Fintech / Rewards","Earn, track, and redeem rewards that grow with your everyday payments activity.",""
"HiKeys—1977","https://www.hikeys1977.com","Music / Creative","Retro-inspired music and design project with bold visuals and collectible vibes.",""
"Amie","https://amie.so","SaaS / Productivity","Calendar and tasks in one fast app designed for focus, flow, and life planning.",""
"The Playa","https://theplaya.co","Creative Studio","Culture-led studio crafting brands, content, and experiential digital work.",""
"Jitter","https://jitter.video","SaaS / Motion","Browser-based motion design to animate UI, logos, and social posts in minutes.",""
"Uniswap","https://app.uniswap.org","Crypto / DeFi","Leading decentralized exchange to swap, earn, and manage ERC-20 tokens.",""
"Mural","https://mural.co","SaaS / Collaboration","Visual collaboration whiteboard for workshops, brainstorming, and teamwork.",""
"Hashnode","https://hashnode.com","SaaS / Blogging","Developer blogging platform with custom domains, drafts, and community reach.",""
"Worknight Studio","https://worknight.studio","Design Studio","Independent studio building distinctive brands, websites, and campaigns.","true"
"Rail","https://rail.io","Fintech / Payments","Modern payments infrastructure powering global payouts and money movement.",""
"Ameba","https://ameba.studio","Design Studio","Brand and product studio creating expressive identities and modern sites.",""
"Epidemic Sound","https://epidemicsound.com","Music / Licensing","Royalty-free music and SFX library for creators, brands, and productions.",""
"Abode","https://www.abode.space","Interiors / Design","Studio crafting thoughtful interiors, spaces, and visual identity systems.",""
"Personio","https://www.personio.com","SaaS / HR","All-in-one HR platform for SMEs: hiring, payroll, time off, and performance.",""
"Hurry Up & Have Fun","https://www.hurryupandhavefun.com","Creative Studio","Playful studio making bold brands, motion, and interactive web experiences.",""
"Steel","https://steel.agency","Design Agency","Brand and digital agency delivering strategy, identity, and product design.",""
"Daybreak Studio","https://daybreak.studio","Design Studio","Brand and web studio focused on clarity, craft, and measurable outcomes.",""
"Refresh Studio","https://refresh.studio","Design Studio","Boutique studio shipping identities, websites, and content that converts.",""
"Apollo","https://www.apollo.io","SaaS / Sales","B2B sales platform for prospecting, enrichment, outreach, and pipeline growth.",""
"TravelPerk","https://travelperk.com","SaaS / Travel","Business travel booking, policy control, spend tracking, and traveler support.",""
"SPACING","https://www.spacing.co","SaaS / Design Tool","Spacing and layout utility to plan scales, rhythm, and consistent UI spacing.",""
"The Stacked Store","https://stackedstore.com","E-commerce / Assets","Marketplace for design resources, mockups, and templates for fast shipping.",""
"Atlas","https://atlascard.com","Fintech / Card","Cash-back debit card and app with instant rewards and simple money tools.",""
"Eco","https://eco.com","Fintech","Spend and save app with rewards, high yield, and simple everyday payments.","true"
"Mikko Fuselle","https://fuselle-template.framer.website/home/grid-02?ref=a1.gallery","Template / Portfolio","Framer portfolio template with bold grids, crisp type, and case-study layouts.",""
"Haptic","https://haptic.studio","Design Studio","Brand and product studio crafting tactile, human-centered digital experiences.",""
"Sonder Studio","https://sonder.studio","Design Studio","Independent studio building thoughtful brands, sites, and motion systems.",""
"Click Therapeutics","https://www.clicktherapeutics.com","HealthTech / DTx","Prescription-grade digital therapeutics that treat disease through software.",""
"Caladan","https://caladan.bio","Biotech","Platform biotech advancing programmable biology and next-gen therapeutics.",""
"Konolee","https://konolee.com","Design Studio","Studio creating refined identities, packaging, and modern web experiences.",""
"OneLeft","https://oneleft.co","Product Studio","Venture studio partnering with founders to design and ship new products.",""
"Peter Tarka","https://petertarka.com","Portfolio / 3D","3D artist portfolio featuring high-impact visuals for brands and campaigns.","true"
"Osmo","https://playosmo.com","EdTech","Playful learning platform blending hands-on games with interactive tech.",""
"Coinsetters","https://coinsetters.com","Fintech / Crypto","Tools and insights for digital assets, trading, and modern crypto finance.",""
"TwelveLabs","https://www.twelvelabs.io","AI Tool / Video","Multimodal AI that understands video for search, summarization, and insights.",""
"Allier Ho","https://allierho.com","Portfolio","Designer portfolio with systems thinking, clean interfaces, and motion.",""
"Handshake","https://joinhandshake.com","SaaS / Hiring","Early-talent hiring network connecting students and grads with employers.",""
"Collective","https://collective.com","Fintech / Accounting","Finance and bookkeeping platform tailored for solo founders and LLCs.",""
"Human Native","https://www.humannative.ai","AI Tool / Agents","Enterprise AI agents that plan, execute tasks, and integrate with your stack.",""
"GoCardless","https://gocardless.com","Fintech / Payments","Bank-to-bank payments for subscriptions, invoices, and global collections.",""
"New Ground Coffee","https://www.newgroundcoffee.com","E-commerce / Coffee","Small-batch roaster serving specialty coffee with bold, modern branding.",""
"Caldera","https://caldera.xyz","DevTool / Web3","Rollup and app-chain tooling to launch scalable blockchain applications.",""
"Purpose Talent","https://www.purposetalent.xyz","Recruiting / Talent","Boutique talent partner placing product, design, and go-to-market leaders.",""
"Frame.io","https://frame.io","SaaS / Video","Cloud video collaboration with review, approvals, and versioned assets.",""
"Schema","https://www.schema.supply","E-commerce / Design","Curated design tools and resources for brand, type, and digital work.",""
"Gamma","https://gamma.app","SaaS / Docs","AI-powered docs and decks that turn ideas into polished, shareable pages.",""
"Trawelt","https://trawelt.com","Travel / App","Plan trips, share itineraries, and organize bookings with a simple mobile app.","true"
"Cloudflare Agents","https://agents.cloudflare.com","DevTool / Platform","Deploy AI agents on Cloudflare’s network with tools, routing, and observability.",""
"Vendredi Society","https://vendredi.co","Design Studio","Strategy-led creative studio crafting brands, campaigns, and digital builds.",""
"Chainlink","https://chain.link","Crypto / Oracle","Decentralized oracle network connecting smart contracts to real-world data.","true"
"Nory","https://www.nory.ai","SaaS / Restaurant Ops","AI platform for scheduling, inventory, and margin control in hospitality.","true"
"Quechua SS25 Lookbook","https://quechua.com","Fashion / Lookbook","Seasonal outdoor collection lookbook highlighting gear, colorways, and fits.",""
"Books About Food","https://www.booksabout.food/","Meida/Publishing","Curated reads, essays, and resources exploring food culture, craft, and industry.",""
"Junction","https://junction-studio.com","Product Studio","Venture studio partnering with teams to validate, design, and ship new products.",""
"Rauno Freiberg","https://rauno.me","Portfolio","Designer–engineer portfolio showcasing interactive, type-driven web experiments.",""
"Wittl","https://www.wittl.co","Design Studio","Brand and web studio crafting minimal identities and high-impact digital work.",""
"carlhauser","https://www.carlhauser.com","Portfolio / Creative","Personal portfolio presenting photography, direction, and bold visual projects.",""
"Acctual","https://www.acctual.com","Fintech / SaaS","Modern finance tools to automate payouts, reconciliation, and real-time reporting.",""
"Mother Root","https://motherroot.com","E-commerce / CPG","Modern aperitifs and alcohol-free drinks with vibrant, chef-inspired flavors.",""
"OFF MENU","https://www.offmenupodcast.co.uk","Media / Events","Food culture platform hosting tastings, chef spotlights, and culinary stories.",""
"MasterClass","https://www.masterclass.com","Education / SaaS","Streaming classes taught by world-class instructors across arts, biz, and more.",""
"The Bottom Line","https://www.economist.com/newsletters/the-bottom-line","Media / Analysis","Clear explanations and takes on money, business models, and the creator economy.",""
"Andersen","https://andersenlab.com","Agency / Dev","Global software partner building scalable apps, platforms, and enterprise systems.","true"
"Kit","https://kit.co","E-commerce / Tools","Product curation and shoppable kits that simplify discovery and buying decisions.",""
"Plumb","https://www.plumbweb.io","Design / Dev","Product team shipping crisp interfaces, design systems, and front-end builds.",""
"Caleomag","https://www.caleomag.com","Media / Design","Independent magazine exploring contemporary design, visuals, and culture.",""
"incident.io","https://incident.io","SaaS / Reliability","Incident response platform for alerts, comms, postmortems, and on-call ops.",""
"AngelList","https://www.angellist.com","Startup Platform","Hiring, fundraising, and investor tools powering the global startup ecosystem.",""
"Gilion","https://www.gilion.com","Fintech","Founder-friendly growth financing with data-driven terms and flexible payback.",""
"Avara","https://avara.xyz","Web3 / Software","Consumer crypto apps and protocols focused on open finance and on-chain UX.",""
"Forma","https://www.joinforma.com","SaaS / HR","Flexible employee benefits and stipends with budgets, policies, and compliance.","true"
"Mymind","https://mymind.com","SaaS / Notes","Private, AI-organized visual notes to save, search, and remember anything.",""
"Corner","https://www.cornerwebstudio.com","Design Studio","Multidisciplinary studio crafting identities, sites, and motion for brands.",""
"Adora","https://www.adora.so","SaaS / Analytics","Product analytics and experimentation to grow activation, retention, and LTV.",""
"Zenwood Studio","https://zenwood.studio","Design Studio","Nature-inspired branding and websites with calm aesthetics and strong craft.","true"
"Tom Parkes","https://www.tparkes.com","Portfolio","Photographer/creative portfolio with cinematic visuals and editorial work.",""
"Willy Brauner","https://willybrauner.com","Portfolio / Creative","Designer–developer showcasing playful interactions and clean type systems.",""
"Lazy Sundays","https://www.lazysundays.studio","E-commerce / Lifestyle","Cozy apparel and home goods with relaxed fits, soft tones, and weekend vibes.",""
"Sui Overflow 2025","https://sui.io/overflow","Conference / Web3","Developer conference for Sui: talks, workshops, and hands-on dApp building.",""
"Dauw","https://www.dauw.nl","Design Studio","Independent studio crafting brands, websites, and thoughtful visual systems.",""
"The Leap","https://www.theleap.co","SaaS / Creator Commerce","All-in-one storefront for creators to sell digital products, courses, and kits.",""
"Self Aware","https://selfaware.studio","Design Studio","Strategy-led studio building clear identities, product design, and web.",""
"Artifact","https://www.rtfct.com","Design Studio","Product, brand, and web experiences with sharp type and precise motion.",""
"Habitat","https://agencyhabitat.com","Marketing Agency","Full-service creative and performance marketing for modern brands.",""
"Holland Design","https://www.hollanddesign.ca","Design Studio","Canada-based studio delivering branding, packaging, and digital design.",""
"Quillow","https://quillow.co","Design Studio","Boutique team shipping brand identities, websites, and product UI.","true"
"Spaces","https://spaces.is","Design Studio","Minimal, systems-driven brand and web design for ambitious companies.",""
"Marco Almeida","https://www.aboutmarco.com","Portfolio","Designer–developer portfolio with crisp case studies and interactive work.",""
"Sketch","https://www.sketch.com","SaaS / Design Tool","Vector design platform for UI, prototyping, and collaborative handoff.","true"
"Edition","https://www.editiondesign.co","Design Studio","Brand and digital studio delivering identity, packaging, and web builds.",""
"Old Friends","https://www.oldfriends.studio","Design Studio","Creative studio making characterful brands, campaigns, and websites.",""
"Lovi","https://lovi.care","Health / CPG","Care-focused wellness brand offering simple, trustworthy daily essentials.",""
"Brooklyn Org","https://brooklyn.org","Nonprofit","Community foundation funding justice, equity, and local Brooklyn initiatives.",""
"Darkroom","https://www.darkroom.au","Design Studio","Australian studio crafting bold identities, digital products, and sites.",""
"Parthean","https://www.parthean.com","EdTech / Finance","Personal-finance learning app with bite-size lessons and actionable tools.",""
"Folk","https://www.folk.app","SaaS / CRM","Lightweight relationship CRM for teams to organize contacts and workflows.",""
"Superlist","https://www.superlist.com","SaaS / Productivity","Modern tasks and notes app built for teams who want speed, focus, and flow.","true"
"Lithic","https://www.lithic.com","Fintech / Payments","Card issuing & processing APIs to launch debit, credit, and virtual card programs.",""
"Sensa","https://sensa.framer.website","Template / Portfolio","Framer portfolio template with clean grids, case sections, and easy publishing.",""
"Payload","https://payloadcms.com","SaaS / Headless CMS","Open-source Next.js CMS and app framework for content, commerce, and admin UIs.",""
"Precious","https://www.workbyprecious.com","Design Studio","Product and brand studio crafting digital experiences for ambitious teams.",""
"Agora","https://www.agora.io","SaaS / Video & RTE","Real-time voice, video, and interactive APIs for live apps and virtual events.",""
"Wondermind","https://www.wondermind.com","Media / Mental Health","Expert-backed mental fitness content, tools, and conversations you can use.","true"
"Cohere","https://cohere.com","AI Platform","Enterprise LLMs and APIs for search, summarize, classify, and generate.",""
"Offset","https://offset.framer.website","Template","Framer site template for product launches with bold hero and feature blocks.",""
"Contra","https://contra.com","Marketplace / Freelance","Independent-first marketplace to find, hire, and pay flexible talent.",""
"Litebox","https://litebox.ai","Product Studio","Go-to-market design & engineering for DevTools: brand, product, and growth.",""
"Shawn Lukas","https://shawnlukas.com","Portfolio / Creative","Designer–director portfolio blending brand, motion, and interactive builds.",""
"Figma","https://www.figma.com","SaaS / Design","Collaborative interface design, prototypes, Dev Mode, and design systems.",""
"September Works","https://www.september.works","Design Studio","Interface design studio making beautiful, functional, innovative UX.",""
"Endless","https://endless.design","Design Studio","Design partner for startups across brand, product, web, and design systems.",""
"Quilt","https://www.quilt.com","Climate Tech / Home","Smart, room-by-room heat pump system that cuts energy use and bills.",""
"Shuttle","https://www.shuttle.dev","DevTool / Platform","Rust-native serverless platform to build, deploy, and scale backends fast.",""
"Nice People","https://nicepeople.com","Design Agency","Award-winning LA studio for branding, packaging, web, and art direction.",""
"Debut Studio","https://debut.studio","Web Agency","Newcastle web team building high-performing custom WordPress sites.",""
"Opaque","https://opaque.framer.website","Template","Minimal Framer template for case studies, services, and contact flows.",""
"Freelance Things","https://www.freelancethings.co","Media / Resource","Curated tools, tips, and templates to run a thriving freelance practice.",""
"Plain","https://www.plain.com","SaaS / Support","Developer-first customer support platform with APIs and elegant workflows.","true"
"Ginkgo Bioworks","https://ginkgo.bio","Biotech","Cell programming platform delivering R&D tools, data, and lab automation.",""
"Ramp Travel","https://ramp.com/travel?ref=a1.gallery","Fintech / Travel","Corporate card + travel: book, manage, and control spend with real-time data.",""
"Willis Tower","https://www.willistower.com","Real Estate / Landmark","Chicago’s 110-story icon with offices, dining, and Skydeck views from The Ledge.",""
"Robin Spielmann","https://www.iamrob.in","Portfolio","Designer portfolio featuring crisp product UI, systems, and motion detail.","true"
"Huly","https://huly.io","SaaS / Project OS","Open, all-in-one platform for issues, chat, docs, and team planning.",""
"Eva Sánchez","https://evasanchez.info","Portfolio","Art director & designer showcasing type-led identities and digital work.",""
"GENBRAND","https://genbrand.design","Design Studio","Brand and web studio crafting strategic identities and conversion-first sites.",""
"Primary Studio","https://www.primary.studio","Design Studio","Minimal, systems-led branding and digital for modern products and culture.",""
"Two","https://two-template.webflow.io","Template","Webflow portfolio template with clean grids, case layouts, and fast setup.",""
"Bryn Taylor","https://www.bryntaylor.co.uk","Portfolio","Designer/creative portfolio with refined type, imagery, and case studies.",""
"Renew Home","https://www.renewhome.com","Climate / Home","Home energy upgrades and insights to lower bills and reduce carbon impact.",""
"Mobbin","https://mobbin.com","SaaS / Design Library","Curated mobile/web UI patterns and flows to research, compare, and design faster.",""
"Notion","https://www.notion.so","SaaS / Workspace","Connected docs, wikis, and projects in one collaborative workspace.",""
"Kinsta","https://kinsta.com","SaaS / Hosting","Managed cloud hosting with speed, security, and expert support.",""
"Wedge","https://wedge.studio","Studio","Creative/product studio crafting brands, interfaces, and launches.",""
"Instrument","https://instrument.com","Design Agency","Strategy, brand, and product agency building experiences at global scale.",""
"Kim","https://kim-template.framer.website","Template","Framer agency template—hero, services, work grid, and polished case pages.",""
"Givingli","https://givingli.com","Consumer App","Digital cards and gifts with personalized messages for any occasion.",""
"Bakken & Bæck","https://bakkenbaeck.com","Product Studio","Global product studio turning ideas into brands, apps, and ventures.",""
"Aaron Rolston","https://aaronrolston.com","Portfolio","Designer–developer portfolio; projects in UI, web, and interactive work.",""
"Blunarova","https://www.blunarova.com","Creative Studio","3D/motion-led studio crafting expressive visuals, brands, and web.",""
"SuperHi","https://www.superhi.com","Education / SaaS","Creative coding and design courses with projects, tools, and community.",""
"Raycast","https://www.raycast.com","SaaS / Productivity","Command bar for Mac to search, launch, script, and extend your workflow.","true"
"Fabric","https://fabric.so","SaaS","Knowledge and docs platform to capture, organize, and retrieve information.",""
"Bradley Ziffer","https://bradleyziffer.com","Portfolio","Product designer portfolio focused on clean UI, systems, and craft.",""
"Illo","https://illo.tv","Creative Studio","Illustration and motion studio creating playful brand worlds and videos.","true"
"Thomas Boyer-Gibaud","https://www.thomasboyergibaud.com","Portfolio","Designer portfolio with editorial typography and interactive case studies.",""
"Practice","https://practice.inc","SaaS / CRM","All-in-one client platform for coaches: CRM, scheduling, billing, and docs.",""
"OutThere","https://www.outthere.studio","Design Studio","Brand and web studio delivering identity systems and high-impact sites.",""
"Pitch-Works","https://pitch.works","Presentation Studio","Presentation design for sales, fundraising, and product storytelling.","true"
"Claudia Mussett","https://clauaskee.com","Portfolio","Designer/illustrator portfolio featuring bold color and motion-driven work.",""
"Valentin","https://www.heyvalentin.club","Portfolio","Designer portfolio with crisp type, motion, and thoughtful interactive work.","true"
"Tomorrow","https://tomorrow.io","SaaS / Weather","Weather intelligence platform for forecasting, alerts, and risk planning.","true"
"Glide","https://www.glideapps.com","SaaS / No-code","Build mobile apps from spreadsheets and databases—no code required.",""
"Stripe Dev","https://stripe.dev","Docs / Developer","Stripe’s developer hub with guides, examples, SDKs, and API tooling.",""
"Potloc","https://www.potloc.com","SaaS / Research","Social-sampling survey platform delivering fast, decision-grade consumer data.",""
"Pin","https://www.pin.com","SaaS / Recruiting","AI recruiting assistant for sourcing, outreach, screening, and scheduling.","true"
"Stripe Sessions","https://stripesessions.com","Event","Stripe’s annual product and developer conference and session archive.","true"
"T72T","https://www.t72t.com","Portfolio / Creative","Design portfolio showcasing bold visuals, web experiments, and identity work.",""
"Recess","https://ourrecess.com","E-commerce / CPG","Calm-cool beverages and supplements for mood, focus, and daily balance.",""
"Browse","https://browse.framer.website","Template","Framer portfolio template with clean grid, case pages, and quick setup.",""
"Homestack","https://www.homestack.com","SaaS / Real Estate","White-label real-estate apps and IDX search for brokerages and teams.",""
"Miro Intelligent Canvas","https://miro.com/intelligent-canvas","SaaS / Collaboration","AI on your board to turn sticky notes into briefs, docs, and next steps.",""
"Campsite","https://www.campsite.co","SaaS / Community","Central hub for product updates and community posts with rich embeds.",""
"Redbrick","https://redbrick.coffee","E-commerce / Coffee","Specialty coffee roaster with seasonal beans, brews, and subscriptions.","true"
"hers","https://www.forhers.com","Health / Telemed","Women’s telehealth: treatments, prescriptions, and care plans online.",""
"Framer","https://www.framer.com","SaaS / Web Builder","Design-to-site builder for responsive websites, CMS, and on-page editing.","true"
"Uncut","https://uncut.wtf","Media / Culture","Daily drops of weird internet links, tools, and cultural rabbit holes.",""
"Cob","https://cobfoods.com","E-commerce / CPG","Corn-free snacks made from sorghum—popcorn flavors and pantry staples.","true"
"Marathon","https://www.onmarathon.com","Apparel / Footwear","Performance running footwear and gear with minimalist design language.",""
"Sling","https://getsling.com","SaaS / Scheduling","Employee scheduling, time tracking, and team messaging for shift work.",""
"Jules Journey","https://jules-journey.framer.website","Template / Portfolio","Framer case-study template with long-form storytelling and smooth motion.",""
"Succinct","https://www.succinct.xyz","Crypto / ZK","Decentralized prover network and tools that make zero-knowledge easy.",""
"Flow Computing","https://flow-computing.com","Hardware / Chips","CPU/GPU-adjacent parallel processor to scale AI and data workloads.",""
"Reworkd","https://www.reworkd.ai","AI Tool / Agents","Build, run, and monitor AI agents for research, ops, and automation.",""
"Tinyman","https://tinyman.org","Crypto / DeFi","Algorand DEX for swaps, liquidity, and staking with low-fee trades.","true"
"Oddit","https://www.oddit.co","Agency / CRO","E-commerce UX and CRO teardowns, redesigns, and reports that lift CVR.","true"
"For Good Design Lab","https://www.forgooddesignlab.com","Design Studio","Brand and digital studio partnering with social-impact and mission-led orgs.",""
"Spot","https://www.spot.ai","AI / Video Security","AI video platform turning camera footage into safety, ops, and security insights.","true"
"Native","https://www.native.inc","Design Studio","Brand and digital studio building expressive identities, sites, and campaigns.",""
"Airtree","https://www.airtree.vc","Venture Capital","Early-stage VC backing ambitious founders across Australia and New Zealand.",""
"Replit","https://replit.com","SaaS / DevTool","In-browser IDE to code, run, and deploy apps collaboratively in any language.",""
"SayBriefly","https://say-breifly.webflow.io","AI Tool / Meetings","AI turns client calls into clear transcripts, summaries, and actionable briefs.",""
"Relocate Now","https://www.relocatenow.io","Relocation / Platform","One hub for visas, housing, tax, and perks to simplify moving abroad.",""
"Wynn","https://houseofwynn.co","Design Studio","Strategy-led studio crafting personality-rich brands and websites.","true"
"Sania Saleh","https://www.sania.io","Portfolio","Product designer portfolio—systems thinking, motion, and polished UI work.",""
"Plot","https://www.plot.so","SaaS / Docs","Visual docs for teams—present ideas, data, and product work beautifully.",""
"Torch","https://torch-template.framer.website","Template","Framer agency template with case grids, services, and smooth page transitions.","true"
"TechTO","https://www.techto.org","Community / Events","Canada’s tech community: events, talks, and networking across the ecosystem.",""
"Rune","https://www.rune.energy","Climate / Compute","Monetizes wasted clean energy by converting surplus power into computation.",""
"Euphemia","https://euphemia.com","Family Office / VC","Aussie family office funding startups, funds, and ecosystem initiatives.",""
"Summer Smash Tennis","https://summersmashtennis.ca","Sports / Education","Vancouver tennis lessons and camps for kids and adults, all levels.","true"
"Hyperlink","https://www.hyperlinknyc.com","Design Studio","Small NYC studio crafting intuitive, detail-obsessed brand and web work.",""
"Gev Design","https://www.gev.design","Product / Design","Fractional product design teams for fast-moving startups and platforms.",""
"Semplice V7","https://www.semplice.com/v7","SaaS / Portfolio","WordPress-based portfolio system for designers—fully custom, no templates.",""
"Mono","https://mono.framer.media","Template","Minimal Framer portfolio template with bold type and case-study layouts.",""
"Popcorn","https://www.popcorn.space","SaaS / Research","Rapid user research hub to recruit, run studies, and synthesize insights.",""
"Spellbook","https://www.spellbook.legal","AI Tool / Legal","GPT-powered contract drafting and review inside Word, trained on legal data.",""
"One Manor Place","https://omp.dentist","Healthcare / Dental","Stoneybatter neighborhood dental practice with modern, patient-first care.",""
"Spencer Gabor","https://spencergabor.work","Portfolio","Illustrator–designer portfolio with vibrant brand, editorial, and motion work.",""
"Control","https://control.com","Media / Engineering","Control & automation community with news, education, and technical resources.",""
"Los York","https://losyork.tv","Creative Studio","Award-winning studio blending design, film, and CG for global brands.",""
"Ballpoint","https://www.weareballpoint.com","Growth / Creative","London agency driving brand growth across creative, performance, and CRO.",""
"Chatbase","https://www.chatbase.co","AI Tool / Chatbots","Train GPT-style chatbots on your data and embed them on your site in minutes.",""
"Pelata Pieces","https://www.pelatapieces.com","E-commerce / Design","Playful, Nordic-designed games and objects launched by Finnish Design Shop.","true"
"Jeton","https://www.jeton.com","Fintech / Wallet","Multi-currency e-wallet to add, send, exchange, and pay across 25+ countries.",""
"Flayks","https://flayks.com","Portfolio / Creative","Félix Péault’s portfolio—concept-led digital design, motion, and experiments.",""
"Cal.com","https://cal.com","SaaS / Scheduling","Open scheduling platform with routing, round-robin, and powerful workflows.",""
"Deeo Studio","https://deeo.studio","Design Studio","Brand, product, and web experiences crafted with research and crisp execution.",""
"Coherence","https://www.withcoherence.com","AI Tool / Research","AI agents that run user interviews, learn over time, and deliver insights.",""
"Vibrant","https://www.vibrantpractice.com","Health / AI","AI tools for clinics: intake, notes, plans, and patient engagement automation.",""
"Privy","https://www.privy.io","SaaS / Marketing","Email, SMS, and popups to grow ecommerce lists and drive conversions.",""
"Bucket","https://thebucketapp.com","Consumer App","Social bucket list app to plan goals, share progress, and find inspiration.",""
"Poolside","https://poolside.ai","AI Tool / Code","Code-native AI models to translate specs into working software and tests.",""
"Article","https://www.article.com","E-commerce / Furniture","Modern furniture delivered fast with honest pricing and durable materials.",""
"Polar","https://polar.sh","SaaS / DevTool","Build & fund open-source: sponsorships, paywalled releases, and analytics.",""
"Descript","https://www.descript.com","SaaS / Video & Audio","Edit video and podcasts like docs—record, transcribe, and publish in one app.",""
"Leel","https://www.leel.in","E-commerce / Wellness","Science-backed personal care and wellness products designed for daily use.",""
"Aboard","https://www.aboardhr.com","SaaS / HR","Lightweight HR platform for time off, onboarding, contracts, and culture.","true"
"Esme","https://weareesme.com","E-commerce / Apparel","Seaweed-based, breathable underwear focused on comfort and skin health.",""
"Arrival","https://arrival.com","EV / Manufacturing","Designing electric buses and vans with modular components and microfactories.",""
"Outseta","https://www.outseta.com","SaaS / Ops","All-in-one stack for memberships: auth, billing, CRM, email, and support.","true"
"Whalesync","https://www.whalesync.com","SaaS / No-code","Bi-directional sync between databases and no-code tools in real time.",""
"Sana","https://sana.ai","SaaS / Knowledge","AI-native knowledge platform for search, learning, and automated answers.",""
"Podia","https://www.podia.com","SaaS / Creator","Sell courses, downloads, coaching, and memberships with simple storefronts.",""
"Rubie","https://rubiehq.com","SaaS / Post-Sale Ops","Automate customer provisioning and configuration to speed onboarding.",""
"Zapier","https://zapier.com","SaaS / Automation","Connect apps and automate workflows with triggers, actions, and AI steps.","true"
"Vucko","https://vucko.co","Design Studio","Motion-first brand studio building identities, systems, and toolkits.",""
"SLR Consulting","https://www.slrconsulting.com","Consulting / Sustainability","Global environmental and advisory consultancy for industry and infrastructure.",""
"Monolith","https://www.monolithai.com","AI / Engineering","Self-learning models that cut physical testing and speed product development.",""
"Carefree","https://carefreespace.org","Nonprofit / Community","Global network creating supportive, stigma-free spaces for youth mental health.",""
"Valley","https://www.valley.studio","Design / Fabrication","Studio crafting custom interiors, furniture, and build projects with craft.",""
"Invertase","https://invertase.io","Dev Studio / OSS","Team behind Firebase/Flutter tools, SDKs, and DX consulting for developers.","true"
"Langbase","https://langbase.com","AI Tool / Backend","Serverless platform to build, evaluate, and ship LLM features and workflows.",""
"Planhat","https://www.planhat.com/keynote?ref=a1.gallery","SaaS / CS","Customer platform for revenue teams—health, product data, playbooks, and ops.",""
"Making Software","https://www.makingsoftware.co","Media / Education","Essays and resources on shipping reliable software and product practices.",""
"Profluent","https://www.profluent.bio","Biotech / AI","Generative biology designing novel proteins and cell therapies.",""
"Mangopay","https://mangopay.com","Fintech / Payments","Modular payments for platforms: onboarding, wallets, payouts, and risk.",""
"Brave Studio","https://studio-brave.webflow.io","Design Studio","Independent studio creating brands, websites, and standout campaigns.",""
"Fey","https://www.fey.com","Fintech / Research","Real-time earnings, data, and insights—Fey is now part of Wealthsimple.",""
"Pie","https://www.pie.tax","SaaS / Finance","Simple tax workflow software for creators, freelancers, and small teams.","true"
"Arthur","https://www.arthur.ai","AI Platform","Evaluate, secure, and monitor AI systems with guardrails and continuous evals.","true"
"The Line Studio","https://thelinestudio.com","Design Studio","Boutique brand and web studio with elegant type and precise motion.",""
"TerraPower","https://www.terrapower.com","Energy / Nuclear","Advanced nuclear tech including Natrium reactors and cancer treatment isotopes.",""
"Tiempo","https://tiempocompany.com","Media / Latino","Culture-led media company serving US Latino audiences and advertisers.",""
"Endex","https://endex.ai","AI Tool / Agent Ops","Evaluate, debug, and observe AI agents and workflows in production.",""
"The Department of Bed Intentions","https://bedintentions.com","DTC / Home","Bold bedding brand mixing artful prints with premium, comfy textiles.",""
"Outshift","https://outshift.webflow.io","Design Studio","Venture design partner building brands, products, and launch sites.",""
"Chargetrip","https://www.chargetrip.com","SaaS / EV","EV routing APIs to plan trips, find chargers, and optimize charging costs.","true"
"Noxus","https://www.noxus.ai","AI Tool / Ops","Governed AI workers to resolve tickets, cite policy, and write back to systems.",""
"Keel","https://keel.so","SaaS / ERP","Modern, programmable ERP to replace spreadsheet sprawl for ops teams.",""
"Bytebot","https://www.bytebot.ai","AI Tool / Support","AI agents for support and onboarding across chat, email, and docs.",""
"Corcel","https://corcel.io","SaaS / Data","Fast Postgres + Redis in one engine with real-time sync and edge caching.",""
"Ada","https://www.ada.cx","AI Tool / Support","AI customer service agents that autonomously resolve the majority of tickets.",""
"Height","https://height.app","SaaS / Project","Autonomous project management for product teams with agentic workflows.",""
"ElevenLabs","https://elevenlabs.io","AI Tool / Voice","Hyper-realistic AI voices, dubbing, and sound design for apps and media.",""
"GEP","https://www.gep.com","SaaS / Procurement","AI-powered source-to-pay software, consulting, and managed services.",""
"Era","https://www.eranyc.com","Accelerator / Fund","NYC accelerator + fund backing early-stage tech teams twice per year.","true"
"Tavus","https://www.tavus.io","AI Tool / Video","Create personalized, conversational AI video humans for sales and support.",""
