name,url,category,description,featured,hidden
Shannon Lim,https://www.thisisveryrude.com,Personal/Portfolio,"Shannon Lim is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Shantell Martin,https://shantellmartin.com,Arts/Crafts,"Shantell Martin is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Shape of Design,https://shapeofdesign.com,Design/Creative,"Shape of Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Shared Practice,https://shared.practice.inc,Personal/Portfolio,"Shared Practice is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sharyn Cairns,https://sharyncairns.com,Technology/Software,"Sharyn Cairns is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Shaurya Narang,https://shauryanarang.com,Personal/Portfolio,"Shaurya Narang is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Shawn Park,https://shawnpark.com,Personal/Portfolio,"Shawn Park is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Shelby Kay,https://shelbykay.com,Personal/Portfolio,"Shelby Kay is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Shelby Kay • Freelance Front-End Developer,https://shelbykay.dev,Technology/Software,"Shelby Kay • Freelance Front-End Developer is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sheridan Life,https://sheridanlife.com,Personal/Portfolio,"Sheridan Life is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sheriff,https://sheriffprojects.com,Business/Productivity,"Sheriff is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Shift Lab,http://shiftlab.co,Personal/Portfolio,"Shift Lab is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
ShiftWalk 2,https://shiftwalk.studio,Design/Creative,"ShiftWalk is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Shinbu Aikido Club,https://shinbuaikidoclub.com,Technology/Software,"Shinbu Aikido Club is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Shirakaba Studio 2,https://shirakaba-studio.com,Agency / Studio,"Shirakaba Studio is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,true
Shirley Wang,https://shirley-wang.com,Personal/Portfolio,"Shirley Wang is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Shizuka Saito,https://www.shizukasaito.com,Technology/Software,"Shizuka Saito is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Shop Top-Searched Holiday Gift Ideas | Google Holiday 100,https://shopping.google.com,E-commerce/Retail,"Shop Top-Searched Holiday Gift Ideas | Google Holiday 100 is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
ShopMrBeast,https://shopmrbeast.com,E-commerce/Retail,"ShopMrBeast is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
ShopSkin,https://shopskin.com,E-commerce/Retail,"ShopSkin is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Shopify 2,https://shopify.com,E-commerce,E-commerce platform for creating online stores with payments and marketing tools.,false,true
Shopify Polaris,https://polaris.shopify.com,E-commerce/Retail,"Shopify Polaris is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Shopify Ventures,https://shopify.vc,E-commerce/Retail,"Shopify Ventures is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Short Sentence,https://shortsentence.com,Personal/Portfolio,"Short Sentence is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Short Talk,https://shorttalk.co,Personal/Portfolio,"Short Talk is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Show And Tell,https://showandtellpresents.com,Media/Entertainment,"Show And Tell is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Showhere,https://showhere.co,Media/Entertainment,"Showhere is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Shrewsbury SY1,https://shrewsburysy1.com,Recruitment/HR,"Shrewsbury SY1 is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Shri Ganesh Milano,https://shriganeshmilano.com,Recruitment/HR,"Shri Ganesh Milano is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Shuka,https://shuka.design,Design/Creative,"Shuka is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Shuka Design Bureau,https://shukadesignbureau.com,Design/Creative,"Shuka Design Bureau is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Sid Lee,https://sidlee.com/en,Personal/Portfolio,"Sid Lee is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sideways Dictionary,https://sidewaysdictionary.com,Personal/Portfolio,"Sideways Dictionary is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sierra,https://sierra.ai,Technology/Software,"Sierra is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sigurd Larsen,https://sigurdlarsen.com,Personal/Portfolio,"Sigurd Larsen is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Silo Theatre,https://silotheatre.com,Food & Beverage,"Silo Theatre is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Silvana Yaneva,https://silvanayaneva.com,Personal/Portfolio,"Silvana Yaneva is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Silver Oak,https://silveroak.com,Personal/Portfolio,"Silver Oak is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simmonds Ltd,https://www.simmondsltd.com,Personal/Portfolio,"Simmonds Ltd is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Abranowicz,https://simon.abranowicz.com,Personal/Portfolio,"Simon Abranowicz is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Ammann,https://simon.works,Design/Creative,"Simon Ammann is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Simon Foster,https://simonfoster.com,Personal/Portfolio,"Simon Foster is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Goetz,http://slgoetz.com,Personal/Portfolio,"Simon Goetz is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Harmer,https://www.simonharmer.co.uk,Personal/Portfolio,"Simon Harmer is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon James Design,https://simonjamesdesign.com,Design/Creative,"Simon James Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Simon Krivda,https://simonkrivda.com,Personal/Portfolio,"Simon Krivda is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Liesinger,http://www.liesingers.com,Personal/Portfolio,"Simon Liesinger is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon McCade,https://simonmccade.com,Personal/Portfolio,"Simon McCade is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon McQuoid,https://simonmcquoid.com,Personal/Portfolio,"Simon McQuoid is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Miller,https://simonmiller.com,Personal/Portfolio,"Simon Miller is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Pan,https://simonpan.com,Personal/Portfolio,"Simon Pan is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Rogan,https://simonrogan.com,Personal/Portfolio,"Simon Rogan is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Sweeney 2,https://simonsweeney.com,Personal/Portfolio,"Simon Sweeney is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simon Type,https://simontype.com,Typography,"Simon Type is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Simone Hoàng,https://simonehoang.com,Personal/Portfolio,"Simone Hoàng is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simone Magurno,https://simonemagurno.com,Personal/Portfolio,"Simone Magurno is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Simply Chocolate,https://simplychocolate.com,Personal/Portfolio,"Simply Chocolate is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sing Sing,https://singsing.movie,Media/Entertainment,"Sing Sing is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Sing Thing,https://www.sing-thing.com,Personal/Portfolio,"Sing Thing is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Site Inspire,https://siteinspire.com,Personal/Portfolio,"Site Inspire is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sivert Høyem,https://siverthoyem.com,Personal/Portfolio,"Sivert Høyem is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Skala,https://skaladesign.ch,Design/Creative,"Skala is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Sketch App,https://sketchapp.com,Technology/Software,"Sketch App is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Skylab Architecture,http://www.skylabarchitecture.com,Food & Beverage,"Skylab Architecture is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Slaps,https://brandingthatslaps.com,Design/Creative,"Slaps is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Slite,https://slite.com,SaaS / Productivity,Team knowledge base organizing documentation and workflows,false,false
Smakk Studio,https://smakkstudio.com,Design/Creative,"Smakk Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Smalltime Projects,https://smalltimeprojects.com,Business/Productivity,"Smalltime Projects is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Smiling Wolf,https://smilingwolf.com,Personal/Portfolio,"Smiling Wolf is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Smith Innovation,https://smithinnovation.dk,Personal/Portfolio,"Smith Innovation is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Snapshots of Provence 2013,https://snapshotsofprovence2013.com,Photography,"Snapshots of Provence 2013 is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sneaker Freaker,https://sneakerfreaker.com,Personal/Portfolio,"Sneaker Freaker is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Snog Productions,https://snogproductions.com,Media/Entertainment,"Snog Productions is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Snowhouse Studio v3 2,https://snowhouse-studio-v3.com,Agency / Studio,"Snowhouse Studio v3 is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,true
"So good avec Ulule et So Press | Podcast, Radio & Magazine",https://www.sogoodstories.com,E-commerce/Retail,"So good avec Ulule et So Press | Podcast, Radio & Magazine is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Socialclub,http://socialclubparis.com,Non-profit/Social,"Socialclub is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Society MGMT,https://societymgmt.com,Personal/Portfolio,"Society MGMT is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Socio Type,https://socio-type.com,Typography,"Socio Type is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
SocioDesign,https://sociodesign.com,Design/Creative,"SocioDesign is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Socket Studio,https://socketstudios2.com,Design/Creative,"Socket Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Socket Studios 2,https://socketstudios.com,Design/Creative,"Socket Studios is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Sofia Pusa,https://sofiapusa.com,Personal/Portfolio,"Sofia Pusa is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sofinnova Partners,https://sofinnovapartners.com,Arts/Crafts,"Sofinnova Partners is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Soft Landings,http://thesoftlandings.com,Personal/Portfolio,"Soft Landings is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Soft Power,https://softpower.com,Personal/Portfolio,"Soft Power is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Soft Services,https://softservices.co,Consulting/Services,"Soft Services is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Soho House New York,https://www.sohohouseny.com,Architecture/Real Estate,"Soho House New York is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sojournal,https://sojournal.com,Media/Entertainment,"Sojournal is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Solarisbank 2,https://solarisbank.com,Fintech / Banking,"Solarisbank is an innovative fintech platform providing digital banking, secure payment solutions, investment tools, and financial services powered by cutting-edge technology.",false,true
Solflare 2,https://solflare.com,Crypto  /  Wallet,"Non-custodial Solana wallet for DeFi, NFTs, staking, and secure cross-platform access.",false,true
Solstice,http://solsticeatelier.com,Food & Beverage,"Solstice is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Solution Seeker,https://www.solutionseeker.no,Consulting/Services,"Solution Seeker is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Someform Studio,https://someform.studio,Design/Creative,"Someform Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Something Else 2,https://somethingelse.works,Design/Creative,"Something Else is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Sometimes Always,https://sometimesalways.com,Personal/Portfolio,"Sometimes Always is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Somil Jain,https://somiljain.com,Technology/Software,"Somil Jain is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Somos Cuchillo,https://somoscuchillo.com,Personal/Portfolio,"Somos Cuchillo is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sonar Sound,http://www.sonarsound.com.au,Music,"Sonar Sound is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sonder Studio 2,https://sonder.studio,Agency / Studio,"Independent studio building thoughtful brands, sites, and motion systems.",false,true
Sonder Studio 3,https://sonder.design,Design/Creative,"Sonder Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Song Sleuth,https://www.songsleuth.io,Music,"Song Sleuth is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Song for the Mute,https://songforthemute.com,Music,"Song for the Mute is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sonia Rentsch,https://soniarentsch.com,Personal/Portfolio,"Sonia Rentsch is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sonia Rykiel,https://www.soniarykiel.com,Personal/Portfolio,"Sonia Rykiel is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
"Sonic Branding, Licensing & Tech Solutions | MassiveMusic 2",https://www.massivemusic.com,Technology/Software,"Sonic Branding, Licensing & Tech Solutions | MassiveMusic is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sonja Kaufmann,http://sonjaka.de,Personal/Portfolio,"Sonja Kaufmann is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sonnet,https://wearesonnet.com,E-commerce/Retail,"Sonnet is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Sonny Lazuardi,https://sonnylazuardi.com,Personal/Portfolio,"Sonny Lazuardi is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sonos Radio,https://radio.sonos.com,Personal/Portfolio,"Sonos Radio is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sonos Studio,https://sonosstudio.com,Design/Creative,"Sonos Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Soomin Chae,https://chaesoomin.com,Personal/Portfolio,"Soomin Chae is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sophie DKF,https://sophiedkf.com,Personal/Portfolio,"Sophie DKF is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sophie Hulme,https://sophiehulme.com,Personal/Portfolio,"Sophie Hulme is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sophie Hustin,https://sophiehustin.com,Personal/Portfolio,"Sophie Hustin is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sophie Loloi,https://sophieloloi.com,Personal/Portfolio,"Sophie Loloi is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Soren Rose Studio,https://www.sorenrose.com,Design/Creative,"Soren Rose Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Soto Gardens,https://www.sotogardens.com,Personal/Portfolio,"Soto Gardens is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Sound in Colour,https://hpsoundincolour.com,Music,"Sound in Colour is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sound-Word,https://soundword.com,Music,"Sound-Word is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sounds Brooklyn,https://shopsounds.nyc,E-commerce/Retail,"Sounds Brooklyn is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Sourcy,https://sourcyfilm.com,Media/Entertainment,"Sourcy is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
South Australia,https://newsouthaustralia.com,Media/Entertainment,"South Australia is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
South SouthWest,https://southsouthwest.com,Personal/Portfolio,"South SouthWest is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
South Wind,https://southwind.com,Personal/Portfolio,"South Wind is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Southard Reid,https://southardreid.com,Personal/Portfolio,"Southard Reid is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Southern Guild,https://southernguild.com,Design/Creative,"Southern Guild is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Space Craft Joinery,https://spacecraftjoinery.com,Architecture/Real Estate,"Space Craft Joinery is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Space Type Generator,https://spacetypegenerator.com,Architecture/Real Estate,"Space Type Generator is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Spaceful,https://www.spaceful.com.au,Architecture/Real Estate,"Spaceful is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Spaces by Lovers Magazine,https://spacesloversmagazine.com,Architecture/Real Estate,"Spaces by Lovers Magazine is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Spacetime,https://www.spacetime.nl,Architecture/Real Estate,"Spacetime is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Span - AI-native engineering intelligence and automations,https://www.span.app,Technology/Software,"Span - AI-native engineering intelligence and automations is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Spark Advisors,https://www.sparkadvisors.com,Personal/Portfolio,"Spark Advisors is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Speakeasy 2,https://www.speakeasy.com,Saas  /  Community,"Platform for private communities to run memberships, events, and curated experiences.",false,true
Special Offer,https://s-o.io,Personal/Portfolio,"Special Offer is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Special Offer Inc,https://specialofferstudio.com,Design/Creative,"Special Offer Inc is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Special Projects,https://s-p.studio,Business/Productivity,"Special Projects is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Special-Offer Studio,https://specialofferstudio2019.com,Design/Creative,"Special-Offer Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Spencer Lowell 2,https://www.spencerlowell.com,Portfolio,"Photographer portfolio capturing science, tech, and surreal everyday scenes.",false,true
Spencer Lowell 3,https://www.spencerlowell.com,Portfolio,"Photographer portfolio capturing science, tech, and surreal everyday scenes.",false,false
Spivak Architects,https://spivakarchitects.com,Architecture/Real Estate,"Spivak Architects is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Spline AI 2,https://spline-ai.com,AI Tool,AI-powered ai tool/saas solution,false,true
Spotify Design,http://spotify.design,Design/Creative,"Spotify Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Spotify: 2019 Wrapped,https://spotify2019wrapped.com,Technology/Software,"Spotify: 2019 Wrapped is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Spotify: The Beatles,https://spotifythebeatles.com,Food & Beverage,"Spotify: The Beatles is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Spring Summer,http://springsummer.dk,Personal/Portfolio,"Spring Summer is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Squad,https://squadagency.com,Design/Creative,"Squad is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Squares Conference,http://squaresconference.com,Events,"Squares Conference is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Squarespace,https://squarespace.com,Architecture/Real Estate,"Squarespace is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Squarespace Blog,https://squarespaceblog.com,Architecture/Real Estate,"Squarespace Blog is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Sriram Kumar,https://sriramkumar.com,Personal/Portfolio,"Sriram Kumar is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
St Style,https://ststyle.com,Personal/Portfolio,"St Style is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
St. Leo,https://stleo.com,Personal/Portfolio,"St. Leo is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
St. Patrick's Festival 2022,https://stpatricksfestival.ie,Media/Entertainment,"St. Patrick's Festival 2022 is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Staffan Sundstrom,https://staffansundstrom.com,Personal/Portfolio,"Staffan Sundstrom is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Staggering Beauty 2,https://staggeringbeauty.com,E-commerce/Retail,"Staggering Beauty is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Stallan-Brand,https://stallanbrand.com,Design/Creative,"Stallan-Brand is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
